locatiecode,wgs84_lon,wgs84_lat,Overall_status_weighted
SBI026,4.813625797701032,52.362047509700616,Potential stress
SBI027,4.8269023022021855,52.37909794829729,Potential stress
SBI028,4.78987430076722,52.35750804713127,Potential stress
SBI030,4.822386782484104,52.37155375010726,Unknown
SBI031,4.840614994325807,52.35206396003878,Potential stress
SBI032,4.807486361592671,52.36675416289991,In danger
SBI033,4.815483632310901,52.3693995055785,In danger
SBI034,4.82375112076036,52.376278819751214,Potential stress
SBI035,4.832207912381798,52.37058457833342,In danger
SBI036,4.833413500804627,52.3692869995503,In danger
SBI037,4.818518378760533,52.35831422269664,In danger
SBI038,4.803534286322427,52.36024556513736,In danger
SBI039,4.824920746169519,52.36974129681042,In danger
SBI040,4.824920746169519,52.36974129681042,In danger
SBI041,4.824920746169519,52.36974129681042,In danger
SBI042,4.824920746169519,52.36974129681042,In danger
SBI043,4.824920746169519,52.36974129681042,In danger
SBI044,4.824920746169519,52.36974129681042,In danger
SBI045,4.824920746169519,52.36974129681042,In danger
SBI047,4.813625797701032,52.362047509700616,In danger
SBI048,4.813625797701032,52.362047509700616,In danger
SBI049,4.813625797701032,52.362047509700616,In danger
SBI050,4.813625797701032,52.362047509700616,In danger
SBI051,4.813625797701032,52.362047509700616,In danger
SBI052,4.813625797701032,52.362047509700616,In danger
SBI053,4.818049693730617,52.36509774131609,Potential stress
SBI054,4.818049693730617,52.36509774131609,Potential stress
SBI056,4.818049693730617,52.36509774131609,Potential stress
SBI059,4.818049693730617,52.36509774131609,Potential stress
SBI060,4.818049693730617,52.36509774131609,Potential stress
SBI061,4.818049693730617,52.36509774131609,Potential stress
SBI062,4.822970632861094,52.370675733818565,Potential stress
SBI063,4.822116616879272,52.37086040373392,Potential stress
SBI064,4.822402381235754,52.371481922474125,Potential stress
SBI065,4.82317859414177,52.370487981803606,Unknown
SBI066,4.82317859414177,52.370487981803606,Unknown
SBI067,4.82317859414177,52.370487981803606,Unknown
SBI068,4.82317859414177,52.370487981803606,Unknown
SBI069,4.846652534504791,52.36611259564001,Potential stress
SBI070,4.809401178742036,52.358395899876136,Unknown
SBI071,4.823298857943917,52.371423281298455,Unknown
SBI072,4.822875674755261,52.37121454663224,Unknown
SBI075,4.82275397812438,52.37154651347967,Unknown
SBI076,4.818049693730617,52.36509774131609,Unknown
SBI077,4.818049693730617,52.36509774131609,Unknown
SBI078,4.818049693730617,52.36509774131609,Unknown
SBI079,4.834415126418803,52.36549884772914,Potential stress
SBI080,4.834447823289512,52.36287457420772,Potential stress
SBI081,4.834579226488836,52.35939692211157,Potential stress
SBI089,4.825295547152368,52.37145074975157,Unknown
SBI090,4.821677845030813,52.37072349238335,Unknown
SBI091,4.821963487832574,52.37135399939956,Unknown
SBI092,4.823929893595245,52.37145324836349,Unknown
SBI093,4.82108008812571,52.37153852158534,Unknown
SBI094,4.835108299392648,52.36170924696504,In danger
SBI095,4.835300369326437,52.361611277156406,In danger
SBI131,4.827451213982224,52.36818941775926,Unknown
SBI166,4.8090653554844645,52.378535853507394,Unknown
SBI187,4.833077495107455,52.36327261728383,Potential stress
SBI202,4.820221933337485,52.370896284395336,Potential stress
SBI203,4.816536493646003,52.372020023619015,Unknown
SBI205,4.820219750657451,52.3710670413477,OK
SBI206,4.82027848299656,52.37106732259172,Potential stress
SBI207,4.820337215336531,52.371067603806665,Potential stress
SBI208,4.820425313848091,52.371068025574445,Potential stress
SBI212,4.8203367559176975,52.371103552638544,Potential stress
SBI215,4.820218831628493,52.37113893901003,Potential stress
SBI216,4.82027756406282,52.37113922025471,Potential stress
SBI217,4.820336296498008,52.37113950147024,Potential stress
SBI218,4.820424395152393,52.37113992323884,Potential stress
SBI220,4.820218372112729,52.37117488784081,Potential stress
SBI221,4.820277104594666,52.37117516908576,Potential stress
SBI223,4.820423935803259,52.37117587207065,Potential stress
SIN001,4.881951366582243,52.36201730388133,Potential stress
SIN002,4.886089702450588,52.360866488084426,Potential stress
SIN004,4.920974214059269,52.36331885366908,Potential stress
SIN005,4.912054747946269,52.36131508234448,Potential stress
SIN006,4.879433528306708,52.38190533947354,Potential stress
SLK001,4.812313955781075,52.36924934037761,Potential stress
SPP001,4.895693878273762,52.35395923363148,Potential stress
SPP002,4.895138023983462,52.3537861571732,Potential stress
SPP003,4.897592444263473,52.3548299247384,Potential stress
SPP004,4.897882533249311,52.35514569507002,Potential stress
SPP005,4.894694706686556,52.35405394572837,Potential stress
STO001,4.898540262887222,52.4140447025092,Potential stress
STR001,5.021049487587128,52.35704673189849,Potential stress
STR002,5.012195513927183,52.35038610893987,In danger
STR003,5.012616280700983,52.35096265306528,In danger
STR004,5.012909815919844,52.35096358153943,In danger
STR005,5.013291411725479,52.35096478746723,In danger
TDO001,4.88580448083773,52.41078290466198,Potential stress
TDO002,4.879509638497859,52.41373999527943,Potential stress
TSL001,4.796603871289498,52.34600146827014,Potential stress
UHP001,4.823939355034875,52.23072109689493,Potential stress
UHP002,4.825237057782721,52.233441651453454,Potential stress
UHP003,4.823110970905961,52.23602904829779,Potential stress
UHP004,4.793476794001807,52.24181592071556,Potential stress
UHP005,4.825150706126139,52.23332439676515,Potential stress
UHP006,4.730822364329087,52.20830947480714,Potential stress
UHP007,4.797901506748515,52.22720559412637,Potential stress
UHP008,4.816317902756951,52.23834228426798,In danger
UHP009,4.821696085112929,52.23677727534788,Potential stress
UHP010,4.816579540977099,52.23620440625609,In danger
UHP011,4.821260557723815,52.23533711142608,Potential stress
UHP013,4.815936481162539,52.2361204066239,In danger
UHP014,4.812959959130733,52.23194453285117,In danger
UHP024,4.808895461539255,52.22818569422135,Potential stress
UHP025,4.81069414662884,52.24188320879869,Potential stress
UHP027,4.812234902333645,52.23594965410364,Potential stress
UHP028,4.820930826306943,52.23248633734894,Potential stress
UHP031,4.811262641439492,52.22962635269143,In danger
UHP032,4.808057357616772,52.22847819259734,In danger
UHP033,4.808730310644444,52.22963195526757,In danger
UHP034,4.773659832817037,52.22639907793595,In danger
UHP035,4.757106561573115,52.22223136034889,In danger
UHP036,4.750382748082869,52.21755745669846,In danger
UHP037,4.739547015185166,52.213004491266325,In danger
UHP038,4.814383393672883,52.23963617946404,Potential stress
UHP039,4.812068716586931,52.23181436518929,Potential stress
UHP040,4.808138194596447,52.230141370772,Potential stress
UHP041,4.815262666713413,52.23501162314984,Potential stress
UHP042,4.816144748510814,52.229011905979945,Potential stress
UHP043,4.788192888959938,52.23516508753048,Potential stress
UHP045,4.794415931931342,52.24165885225769,Potential stress
UHP046,4.813223034263973,52.23992715168697,Potential stress
UHP047,4.772960494795926,52.231473683636175,Potential stress
UHP048,4.807328758200205,52.232725946334575,Potential stress
UHP109,4.784240596427263,52.23190030650433,Unknown
UHP160,4.763891427025665,52.22055064210787,Unknown
VBG001,4.903400100217112,52.41048756946888,Potential stress
VDH001,4.861232213516418,52.38467500055495,Potential stress
VGD001,4.950304812141403,52.33823815545128,Potential stress
VGD002,4.961224826484163,52.33636357718353,Potential stress
VGD005,4.962215210085547,52.32946455200945,Potential stress
VGD006,4.964360335764299,52.33374141485037,Potential stress
VGD007,4.968793897263956,52.33033284439955,Potential stress
VGD009,4.929452136863602,52.33846491951624,Potential stress
VGD010,4.942890761743488,52.332790941016,Potential stress
VGD018,4.931663248116916,52.317451064619725,Potential stress
VGD019,4.927108695866973,52.31964443475118,Potential stress
VGD020,4.922264116477355,52.32147697906699,Potential stress
VGD021,4.9162697499252666,52.32103983246414,Potential stress
VGD022,4.9160614372722335,52.32408586221583,Potential stress
VGD023,4.932232168053759,52.31774985079752,Potential stress
VGD025,4.956871815143417,52.33588046606065,Potential stress
VGD026,4.916978310153418,52.312297526413566,Potential stress
VGD027,4.908831899361632,52.31164470472519,Potential stress
VGD028,4.897032660782613,52.32577016505964,Potential stress
VGD029,4.904058584773155,52.3325578743151,Potential stress
VGD030,4.907362235938372,52.326882053860125,Potential stress
VGD031,4.914558046511156,52.32062855617227,Potential stress
VGD032,4.921453043402372,52.31209952180578,Potential stress
VGD033,4.923350675485514,52.31153175878397,Potential stress
VGD034,4.911287288001701,52.300087288578126,In danger
VGD035,4.913985104411997,52.308321967266174,Potential stress
VGD036,4.908736631618763,52.32457775924102,Potential stress
VGD037,4.906170976803705,52.31226306071436,Potential stress
VGD126,4.910393143338252,52.30144084894317,Potential stress
VGD151,4.917416673611815,52.31105895126695,Unknown
VGD155,4.922016246898687,52.30592711567551,Unknown
VIN002,4.924459467497439,52.21346931410369,Potential stress
VIN003,4.924037748007551,52.21040276461123,Potential stress
VIN004,4.919574512256312,52.21466344946744,Potential stress
VIN005,4.925092993830081,52.21163824972898,Potential stress
VIN006,4.919756652488122,52.2112487430254,Potential stress
VLB101,4.926101447840806,52.38982563484703,In danger
VLB103,4.93051783411771,52.38891701712696,In danger
VLP001,4.938573482868115,52.38981061887844,Potential stress
VOP001,4.871979653402419,52.358514044295866,Potential stress
VOP002,4.859011515767212,52.35654249920065,Potential stress
VOP003,4.874826603165225,52.35986557493113,Potential stress
VOP004,4.870359702224163,52.35769808516712,Potential stress
VOP005,4.868898930012165,52.359597100989255,Potential stress
VOP006,4.864320847518536,52.35692558109312,Potential stress
VOP007,4.8578590099523264,52.35471283546445,Potential stress
VOP008,4.8670120343905365,52.35525672792304,Potential stress
VOP009,4.8582638755782535,52.35276430046631,Potential stress
VSA101,4.908892970355824,52.33049235083431,Unknown
VSP107,4.9364444843742215,52.32756264835164,Unknown
VSV102,4.919944561446989,52.32028145328035,Unknown
WAV001,4.929668409322225,52.26904391205293,Potential stress
WEP001,4.730742464426576,52.23459017625975,Potential stress
WGA101,4.953717022045135,52.35394326739345,Unknown
WGM002,4.962844283854162,52.35574691612013,Potential stress
WGM003,4.941332483312534,52.35502073236604,Potential stress
WGM004,4.932388665883715,52.34973787696706,Potential stress
WGM005,4.944144933356023,52.343841578137415,Potential stress
WGM006,4.926313300979172,52.3411760249402,Potential stress
WGM007,4.950439500239948,52.346920800728725,Potential stress
WGM008,4.952013434037614,52.35104297331071,Potential stress
WGM009,4.954055657574018,52.3493248225222,Potential stress
WIL001,4.891495813220564,52.20144444958028,Potential stress
WIL002,4.904122505777416,52.20119118835402,Potential stress
WIN001,4.946252192872972,52.25871695743129,Potential stress
WOB002,4.76487057235839,52.21645725061546,Potential stress
WOB003,4.748013225723965,52.20932056365859,Potential stress
WOB004,4.758306953142042,52.21702468215874,Potential stress
WOB005,4.763310556764968,52.21813877554542,Potential stress
WOB006,4.763183710211913,52.215702340487184,Potential stress
WTV001,4.960297545362777,52.33819373381944,Potential stress
WTV002,4.9449160020911656,52.33714859755237,Potential stress
WTV004,4.943862393193995,52.33686603512999,Potential stress
WVO001,4.867755325111588,52.17375811329991,Potential stress
WVO002,4.918406867076632,52.17960564863323,Potential stress
WVO003,4.950756420021707,52.18472701201159,Potential stress
WVO004,4.8826356459499,52.16615585101912,Potential stress
WVO005,4.881090559240684,52.16578072448428,In danger
WVO006,4.897428439471325,52.17272551514228,Potential stress
WVO007,4.8653888964304,52.17985056505992,Potential stress
WVO008,4.854161920506896,52.18091492003806,Potential stress
WVO009,4.855099308209682,52.17955296455848,In danger
WVO010,4.852662497540808,52.18402699478187,Potential stress
WVO011,4.871468420698252,52.1661794829555,Potential stress
WVO012,4.870743402141978,52.16188900177843,Potential stress
WVO013,4.882644550498502,52.17571019117888,Potential stress
WVO014,4.938303838397589,52.17834377473815,Potential stress
WVO015,4.936736615188766,52.17862542091984,Potential stress
WVO016,4.936041131687244,52.17800259199248,Potential stress
WVO017,4.937356541646213,52.17804356417195,Potential stress
WVO018,4.93674950150716,52.17734917225701,Potential stress
WVO019,4.938370003460602,52.17758004530145,Potential stress
WVO020,4.963875948946447,52.16589997780024,Potential stress
WVO021,4.936682953111767,52.17959592134273,Potential stress
WVO022,4.938941982000686,52.17594640024,Potential stress
WVO023,4.938418057442068,52.180069906979455,Potential stress
WVO025,4.936589236057987,52.17874170257807,Potential stress
WVO026,4.938170179501856,52.178549990651085,Potential stress
WVO027,4.937505003606295,52.17781942952536,In danger
WVO028,4.9374945514202295,52.17740594110296,In danger
WVO029,4.937578645258235,52.17776578196927,In danger
WVO030,4.936533480103381,52.17847184936602,In danger
WVO031,4.9029387209279625,52.1714629618243,Potential stress
WVO032,4.936334066330003,52.17939685308456,In danger
WVO033,4.930427284084006,52.186537587688704,Unknown
WVO034,4.871099020701189,52.17157969505777,Potential stress
WVO035,4.867571891368077,52.16189305526953,Potential stress
WVO036,4.844424131072769,52.18091548584092,Potential stress
WVO037,4.9297630649386655,52.16860392133439,Potential stress
WVO038,4.936468462717671,52.179118737978136,Potential stress
ZAK001,4.867658434012635,52.34392599409856,Potential stress
ZAK002,4.857990937489435,52.34241815089588,In danger
ZBG001,4.961383435612421,52.36878280864442,Potential stress
ZBG002,4.966021768726955,52.36894320131965,Potential stress
ZBG003,4.964512994472249,52.37627176332396,Potential stress
ZKH001,4.859999575590817,52.42039552373544,Potential stress
ZKI001,4.899545806399172,52.401475136636,Potential stress
ZKI002,4.9040060793344376,52.41017547526105,In danger
ZKK001,4.939119356472742,52.38957900630044,Potential stress
ZLP001,4.739332629634018,52.21768610661545,Potential stress
ZLP002,4.753254409834733,52.23479401913883,Potential stress
ZLP003,4.731594226762241,52.22645171982761,Potential stress
ZLP004,4.767800323420618,52.244650148137744,Potential stress
ZLP005,4.758254526804018,52.24872522100375,Potential stress
ZLP007,4.735911017865409,52.22251186147636,Potential stress
ZLP008,4.756289546835156,52.23858524236197,Potential stress
ZLP009,4.74635951750835,52.23376813299661,Potential stress
ZLP013,4.747358408956855,52.23454651947136,Potential stress
ZLP014,4.748489264140591,52.2342919856738,Potential stress
ZLP017,4.758483563180407,52.23665552352266,Potential stress
ZLP018,4.749996487249181,52.23228680278661,Potential stress
ZLP019,4.74700578254708,52.23056290318536,Potential stress
ZLP028,4.762016638783868,52.23526315193446,Potential stress
ZLP033,4.754123652823701,52.23955335177507,Potential stress
ZLP034,4.763376132703304,52.2364477707108,Potential stress
ZLP035,4.729294213391811,52.22560304060895,Potential stress
ZLP036,4.74838193702804,52.22952773918519,Potential stress
ZLP037,4.785145220893632,52.23969753003826,Potential stress
ZLP102,4.730722473597206,52.22601545057515,Unknown
ZLP107,4.760309082592078,52.24736996086644,Unknown
ZUB001,4.994864521606382,52.30858192114376,Unknown
ZUB002,4.9981157586304015,52.30233716971463,Potential stress
ZUB003,4.971610169199107,52.28647341390057,Potential stress
ZUB004,4.997775674165914,52.289276792544335,Potential stress
ZUB105,4.990237976063796,52.29466238609259,Unknown
ZUB117,4.967733439177463,52.28572272433294,In danger
